Id,Nombre,id_local,x,y
2312,CACHIVACHE TABERNA,270476848,442500.59,4478441.51
2313,TABERNA COLINA,270318112,442998.58,4475295.5
2314,TABERNA,280063990,445833.56,4473521.46
2315,HNOS. GUTIERREZ,280041866,437185.61,4473269.55
2316,RESTAURANTE AYAN/MUNDO KEBAP,70001754,440436.6,4476190.53
2317,BAR ANCORA,20000164,441362.58,4472684.52
2318,FOSTER S HOLLYWOOD,270125460,440285.6,4477546.54
2319,BIENMESABE,70001706,440702.6,4476421.53
2320,MAS Q MENOS,270232295,441759.59,4475875.52
2321,LLAO LLAO,285004024,440298.59,4474370.53
2322,EL ALMAC?N DEL PAN,280009097,441009.59,4473788.52
2323,PAPIZZA,280008123,440237.59,4473740.53
2324,GRANIER,280019906,442769.57,4472597.5
2325,EL MAR ROJO,150001779,446231.56,4475410.46
2326,RESTAURANTE KEBAB,280073840,446827.56,4474476.45
2327,BARCOAVI,270174925,444226.58,4477890.49
2328,A BARCA MUXIA RESTAURANTE,270543472,440348.58,4470550.52
2329,BAR LOS EXTREME?OS,270154471,439734.56,4468985.52
2330,BAR LOZANO,270298706,444958.55,4471452.47
2331,DEGUSTANDO,270411938,446260.57,4476667.46
2332,LA TUERTA,40002474,442607.58,4475019.51
2333,BAR CHIQUI,270379091,442109.58,4473131.51
2334,CON PAN,50001183,441572.6,4479088.53
2335,DOLCRIS,270330312,443433.58,4477482.5
2336,LA GITANA,270094968,441849.6,4479137.52
2337,CIRCULO DE BELLAS ARTES DE MADRID,270239534,440914.59,4474421.52
2338,MERCADO PROVENZAL,270557667,,
2339,LA TABERNA DE BARCELO,280015659,,
2340,EL CALLEJON DE MADRID,270457173,440616.59,4474074.53
2341,SIN DATOS,285004131,440832.59,4474092.52
2342,APARCAMIENTO ESCUELAS DE SAN ANTON,270553255,440744.59,4475053.53
2343,RODILLA,10002119,439847.6,4474365.53
2344,EL PAPELON,270355358,440294.59,4473955.53
2345,CAFETERIA CASA BLANCA,280008228,440972.59,4473583.52
2346,PARRILLA CABALLITO RESTAURANTE,270471432,439536.6,4474648.54
2347,KEBAP MONTECARMELO,280048988,441097.63,4484283.55
2348,CAFETERIA BRASILIA,270130081,439434.62,4480808.56
2349,ROTULO NO INFORMADO,285005539,439750.59,4472481.53
2350,LA ESCALERA DEL 15,270121352,440937.59,4476290.53
2351,ARANDA,270239914,440332.6,4476125.53
2352,RODILLA,270400265,441188.59,4475340.52
2353,PECADITOS,70000873,439377.61,4476933.54
2354,K PUNTO,285005097,441043.58,4472499.52
2355,CELMART,270542958,433161.65,4477519.61
2356,LAS TRES CARABELAS,270136293,439094.61,4475954.54
2357,LA TASCA DE VENTURA,270134362,439437.6,4475148.54
2358,KIL?METROS DE PIZZA,280048626,443393.63,4484345.52
2359,CAMINO,270086135,441651.6,4477992.52
2360,MAMA TOCI,30000831,442608.58,4473048.5
2361,MADRILES BAR,285032178,448536.53,4470444.41
2362,BAR CAFETERIA LA CLAQUETA,270354861,447573.52,4469292.43
2363,D' LA BRASA,270058735,441224.58,4473137.52
2364,CAFETERIA EL 7,270436699,437186.6,4470692.54
2365,BAR HIDALGO,270148132,439118.59,4472006.53
2366,BAR PIQUE?AS,270200085,435438.59,4468822.56
2367,BAR CAFETERIA,270537373,438328.59,4470825.54
2368,"BAR JHON,S SNACKS",270433878,442946.56,4470660.5
2369,BAR BATAN,270141496,435722.62,4472798.57
2370,BAR EL HORREO,270359535,435427.62,4471375.56
2371,BAR LA BLANCA PALOMA,270157118,440219.57,4470194.52
2372,SIDRERIA ASGAYA,285018911,436982.6,4471541.55
2373,CASA MINGO,270024541,438465.61,4475180.55
2374,MAX MADRID,285004125,440626.59,4474004.53
2375,LIZARRAN,270202697,440640.59,4474007.53
2376,LA CUEVA,270052391,440373.59,4474370.53
2377,LEMONGRASS,280011399,440459.59,4474518.53
2378,CAFETERIA ARDE MADRID,285003907,440489.59,4474562.53
2379,CAF?&T?,270373536,440381.59,4474352.53
2380,RESTAURANTE INDOCHINA,280009499,440990.59,4474651.52
2381,TERRAZA COLLINS,280007779,439488.6,4473882.54
2382,BAR TARANTINO,270419650,439510.63,4481087.56
2383,LA PERLA,20000218,440877.58,4472094.52
2384,CAFETERIA AGASTIA,270438415,444556.58,4477797.48
2385,BAR-RESTAURANTE,270116052,440288.6,4475660.53
2386,LA PESQUERA DE SANTO?A,270124076,440314.6,4477406.53
2387,WIOKER,280038749,440272.6,4477131.53
2388,SWEETS AND COFFEE,280035798,439288.6,4476043.54
2389,EL PATIO DE CHAMBER?,270452135,440845.59,4476043.53
2390,MARACANA CERVECERIA,270203630,440537.6,4475971.53
2391,CERVECER?A DE GUZMAN,70000217,439523.6,4476644.54
2392,TRIKKI,270117464,440626.6,4476552.53
2393,RUTA 66,270445977,441325.54,4467487.51
2394,BAR DESTELLOS,270113653,439791.6,4476585.54
2395,TABERNA LOS ARCOS,270183252,441001.54,4467064.51
2396,CASA RICARDO,30000472,442061.58,4472946.51
2397,BAR LAS NUEVE MUSAS,200000786,448599.56,4476130.42
2398,PUERTO DE VIGO,270134926,439108.6,4475383.54
2399,CAFETERIA LA ORENSANA,270457133,438757.63,4479991.56
2400,MANOLO,270439502,441749.52,4466106.5
2401,CERVECERIA LOS JERONIMOS,280020466,441430.59,4474445.52
2402,DONDE NATALIA,50000854,441799.6,4479841.53
2403,CAFE NEGRESCO,270419334,442473.6,4478689.51
2404,LOS TEJARES,270525714,443119.59,4477497.5
2405,DE MARIA,270361908,441657.6,4479426.53
2406,PIZZA JARDIN,280026306,443198.6,4479792.51
2407,VERGARA 280,270448995,442649.6,4479010.51
2408,ACIDIA THE SEVEN GASTROBAR,280021756,442692.58,4476696.51
2409,BAR ANTONIO,130001488,443012.56,4470749.5
2410,CERVECERIA CAFETERIA LIDER,270456291,444173.56,4471522.48
2411,MCDONALD?S,270449178,443237.57,4472178.49
2412,BAR TAPAS ALHAMBRA,280063931,445830.55,4471961.46
2413,BAR TEO,270156754,439504.58,4470800.53
2414,100 MONTADITOS,270544597,440276.6,4476007.53
2415,100 MONTADITOS,270542542,439539.6,4475219.54
2416,RESTAURANTE ALBORA,40001569,442039.58,4475021.51
2417,LA TAURINA,270022344,439932.59,4474037.53
2418,GAETA CAFFE,285016543,443081.62,4483572.52
2419,LA PLAZA RESTAURANTE ARROCER?A,80000919,441473.63,4483562.54
2420,TIM HORTONS,270527667,440461.59,4474521.53
2421,LA REVOLTOSA,10000093,440953.59,4474656.52
2422,SIN ESPECIFICAR,10003503,439877.6,4474381.53
2423,BAR CONDE,280047425,439479.62,4480870.56
2424,BAR POLI,270022268,440611.58,4470425.52
2425,RESTAURANTE ANACAPRI...,270041297,440474.59,4473087.53
2426,R?TULO NO INFORMADO,270525408,,
2427,PANS & COMPANY,10002824,440119.59,4474157.53
2428,LA VINOTECA DEL TEMPO,285004150,,
2429,BODEGA LA ANDALUZA,120000692,440979.57,4470189.52
2430,CAFETERIA EL GALAN,270169970,446150.56,4475214.46
2431,DON PEDRO  CAFETERIA,270062492,443074.58,4474353.5
2432,PILOTO II,270418469,442538.58,4474089.51
2433,COMEDOR,270352703,442872.58,4474216.5
2434,CERVECERIA SAGREDO,270411256,442529.57,4472677.5
2435,CAFETERIA ESTRELLA POLAR,30000498,443489.57,4473516.49
2436,TATE?S,30000781,443015.58,4474237.5
2437,BAR EL TERCIO,30000903,442743.58,4473656.5
2438,LAKASA,280038075,440564.6,4476928.53
2439,SIN DEFINIR,270145432,434874.62,4470602.57
2440,EL GORDO,280003913,442021.59,4475696.51
2441,B?CARO,90001669,439181.6,4474674.54
2442,MESON RIA?O,270039917,448170.56,4476035.43
2443,VIANDAS,285004016,439918.59,4474189.53
2444,POSTAS 15,270298283,440098.59,4474148.53
2445,MIMI S CREPERIA,10002709,440086.59,4474132.53
2446,BURGER KING,285004168,439982.59,4473064.53
2447,ICHIWAKA,280048886,442539.63,4484486.54
2448,PENALTI LOUNGE BAR,70001979,439125.61,4476329.54
2449,R?TULO NO INFORMADO,270528968,441256.59,4475757.52
2450,BAR SANTI,280042884,434953.61,4469833.57
2451,BAR CERVECERIAEXTREME?OS 2,270475603,436101.61,4471315.56
2452,FASS CENTRO ALEM?N DE ALIMENTACI?N,280048653,440507.64,4484102.56
2453,BAR LOS GALINDOS,270472756,445949.55,4471466.45
2454,STARBUCKS COFFEE,10001682,439926.6,4474824.53
2455,DON JOS? III,270415589,444887.56,4472929.47
2456,COME Y CALLA,270065524,443129.57,4473407.5
2457,ASTRAL,270151952,438207.59,4470880.54
2458,BAR EL PAISA,80001018,440434.62,4481172.55
2459,BAR-RESTAURANTE,280048800,442980.62,4483931.53
2460,EL ARROZAL,280007593,439664.6,4473900.53
2461,MARISQUERIA 79,270326583,439915.6,4476662.54
2462,RESTAURANTE EL VALLE,270545451,439917.6,4476365.54
2463,LA MANON,270277129,441593.6,4477996.52
2464,VIPS,50000957,442685.61,4480572.52
2465,SR,280023156,442805.61,4481251.52
2466,CERVECERIA PITTU,285000031,441754.59,4475067.52
2467,SHUZOS BAR,280004161,442255.58,4474988.51
2468,DSTILLS URBAN DISTILLERY,40002699,441997.59,4475852.51
2469,CERVECERIA LOS GALANES,150001868,444476.57,4475635.48
2470,BODY & SOUL,280043476,434841.62,4470608.57
2471,BAR LAS TINAJAS,280059165,445177.54,4470275.46
2472,BAR LA PIEDRA,285028059,444929.56,4473165.47
2473,BAR GALLO PELON,270146268,439507.59,4471979.53
2474,CAFE PIERO,270065164,442146.58,4473178.51
2475,CAFE ATALAYA RESTAURANTE,150002698,444091.58,4475824.49
2476,MARIN,285010424,440623.61,4479202.54
2477,CERVECERIA VI?AS,280053265,439288.59,4471900.53
2478,BARRA DE PINTXOS,280047976,,
2479,CERVECERIA FASS,270086578,442459.59,4478083.51
2480,SI QUIERO,270299533,440278.6,4476229.53
2481,TABERNA - BAR MAMA MIA,285011802,440533.59,4475713.53
2482,NAGOYA,70001015,440581.6,4475843.53
2483,CERVECERIA MEDINA,280060500,448215.53,4470158.42
2484,CAFETER?A BAR,280048446,442468.63,4484723.54
2485,LA TABERNA DE ALEX,270154144,438604.59,4470768.53
2486,MESON LA DEHESA,280043271,434177.62,4469779.57
2487,CASA VENINI,280044470,438858.61,4475827.55
2488,CAFE JUBELY,170001160,439195.54,4466138.52
2489,BAR LA COMPETENCIA II,285020199,438610.6,4473052.54
2490,BAR LA COMPETENCIA,100000726,438622.6,4473047.54
2491,RODILLA,100000907,437445.61,4473555.55
2492,BAR RESTAURANTE LA JACA,100000886,436704.61,4473303.56
2493,GRANJA ALTAMIRA,270546466,438345.6,4473818.54
2494,RESTAURANTE CHINO ORIENTAL RADIANTE,270528701,434957.62,4471201.57
2495,RESTAURANTE MENDEZ,270062331,442785.58,4474406.5
2496,VALLE DE BABIA,30000479,442736.57,4473145.5
2497,FLORIDA RETIRO,270022919,442286.58,4474379.51
2498,BAR CHARLY,110003171,436240.6,4469662.55
2499,TABERNA DE LA DANIELA,50001276,441573.6,4477999.52
2500,EL ESCAMPLERO,270458037,443437.58,4477501.5
2501,TABERNA DEL CARDENAL,50000927,443256.58,4477112.5
2502,TIMHORTONS,10001163,439950.6,4474584.53
2503,PEDEGR?,280045768,432688.66,4479930.63
2504,AKELA 3 HAMBURGUESERIA,270167358,444569.57,4475061.48
2505,BAR LOS CHANGOS,270445782,443529.56,4470852.49
2506,BAR CURRO,50001465,442590.59,4477946.51
2507,FOSTER S HOLLYWOOD,50000966,442585.59,4477400.51
2508,BARILOCHE,270435449,442477.6,4478690.51
2509,LAS MENINAS BAR RESTAURANTE,280023114,443048.6,4479340.51
2510,BAR- RESTAURANTE,270529037,442450.59,4478309.51
2511,SKINNY JIM PUB,270034256,440711.62,4481905.55
2512,BAR ADC,270223792,440241.59,4474959.53
2513,EVERYDAY,270349396,440627.59,4474922.53
2514,RESTAURANTE EL COSACO,270244837,439643.6,4473841.53
2515,EL 26 DE LIBERTAD,270381014,440851.59,4474828.52
2516,TRES CRUCES TRES,270431421,440360.59,4474537.53
2517,+SKULL ST.+,270494707,440991.59,4474628.52
2518,EL BONNANO,270528759,439706.59,4473712.53
2519,LA CHAMANA,280011374,440025.59,4474516.53
2520,COVAPA,285001287,439657.2037,4474189.137
2521,EL ESKINAZO,285001893,439916.59,4473161.53
2522,LA SAGA,10003355,440565.59,4474699.53
2523,NUEVOS HOSTELEROS 2016 C.B.,10003505,439654.6,4474279.53
2524,THE LOBBY MARKET,10003546,440737.59,4474559.53
2525,RADISON BLU HOTEL MADRID PRADO,10003596,441106.59,4473779.52
2526,EL ANCIANO REY DE LOS VINOS,270037261,439478.6,4474111.54
2527,CERVECERIA CRUZ,270039652,439969.59,4473588.53
2528,KFC,270042276,441202.58,4473416.52
2529,BAR VIVA MADRID,270043491,440625.59,4474075.53
2530,CARBONES 13,270043678,440664.59,4474076.53
2531,CAFETERIA EL AGUILA,270050711,440205.59,4474684.53
2532,LA TINTORERIA,270052312,440407.59,4474093.53
2533,CAFETERIA TIM HORTONS,270193137,440459.59,4475513.53
2534,CERVECERIA LA DIVINA,270193170,440453.59,4475414.53
2535,RESTAURANTE DELHI,270237092,439613.6,4475189.54
2536,B Y SONYS PATIO,270237173,439760.6,4475712.54
2537,TABERNA ANGOSTA,270238910,439568.6,4473729.53
2538,TABERNA DE LOS AUSTRIAS,270418173,439766.59,4473848.53
2539,TABERNA LA PESETA,270432165,439896.59,4473909.53
2540,CUANDO SALI DE CUBA,270432308,440012.6,4474549.53
2541,LA BOTILLERIA DEL CAFE DE ORIENTE,270433125,439664.6,4474390.53
2542,LA PARRILLA DE GALICIA,270438458,440227.59,4473738.53
2543,LA TAQUER?A DEL ALAMILLO,270450648,439528.6,4473920.53
2544,HOTEL II CASTILLAS,270514085,440254.59,4474519.53
2545,TOLA IMPORT SL,270525484,440507.59,4473147.53
2546,GUSTOS MADRID,270531478,439933.59,4474057.53
2547,PREITY RAJ,270534460,440535.59,4473532.53
2548,BAR LA MIRINDA,270536010,440238.6,4475412.53
2549,LA GASTROTECA DE SANTIAGO,280007464,439685.6,4474228.53
2550,TASTE GALLERY,280007466,439808.6,4474102.53
2551,EL BUHO,280007680,439707.59,4473644.53
2552,BAR CERVECERIA RIO SOL,280007713,439500.6,4473615.53
2553,ONLY ONE,280007786,439611.6,4473761.53
2554,JUAN RARO,280008510,440517.59,4473163.53
2555,BOMBAY PALACE INDIAN RESTAURANT,280008699,440556.59,4473622.53
2556,"ALBORAN DEGUSTACION, S.L.",280011325,439926.6,4474502.53
2557,STARBUCKS COFFEE,280011889,440094.59,4474304.53
2558,ROLL MADRID,285003172,439805.6,4475404.54
2559,RESTAURANTE LA MUZZARELA LOCA,285003433,440272.6,4475174.53
2560,MISTURA HANDCRAFTED ICE CREAM,285003999,439894.59,4474147.53
2561,BAYRES BEEF,285004079,440395.59,4474077.53
2562,EL MANANTIAL,10002032,440340.59,4474392.53
2563,VIVA CHAPATA,270368205,440529.59,4473434.53
2564,EL ESTRAGON RESTAURANTE,270407469,439611.6,4473846.53
2565,NH PALACIO DE TEPA,270533044,440466.59,4473929.53
2566,ABONAVIDA,270535646,440045.59,4474519.53
2567,TABERNA DEL VOLAPIE JEREZ 1872,280038860,439591.6,4476774.54
2568,DSTILL BAR,280038901,439379.61,4476995.54
2569,PARKING HOTEL EXE,285011428,439142.61,4476145.54
2570,CAF? RACER,70000815,440310.6,4477334.53
2571,CA?A Y COME,285012429,440408.6,4477222.53
2572,LA ESQUINA DEL 98,285012589,439945.6,4476770.54
2573,LA QUINTA,290000424,440283.6,4477502.54
2574,DE CINE,70000077,440517.59,4475648.53
2575,LA BUGANVILLA,70000132,441108.59,4475579.52
2576,PAULO,70000147,439499.6,4476309.54
2577,LA PILLA DE ALMAGRO,70000152,441032.59,4475540.52
2578,GILTOR,70000298,440589.6,4475924.53
2579,EL NARIZOTAS,70000424,439191.61,4476211.54
2580,LA VI?A CLASICA,70000508,439777.6,4476365.54
2581,CERVECERIA RESTAURANTE SIERRA,70000509,439743.6,4476194.54
2582,GOIKO GRILL,70000519,440441.6,4475652.53
2583,TABERNA DE PAULA,70000564,439931.6,4476571.54
2584,TABERNA DEL VOLAPIE,70000566,440225.6,4476155.53
2585,CERVECERIA SAN JULIAN,70000647,439704.6,4475753.54
2586,MILADAMA,70000787,439514.6,4476495.54
2587,DO?A PULGUITA,70000801,440245.6,4476311.53
2588,MARISQUERIA NORTE SUR,70000804,440284.6,4477533.54
2589,EL NUEVO 78,70000807,440312.6,4477376.53
2590,BAR MARTIN,70000809,440866.59,4475915.53
2591,LA FABRICA,70000817,441223.59,4475317.52
2592,CASA ADOLFO,70000820,440250.6,4476416.53
2593,RESTAURANTE HUERTO Y BRASA,70000821,440286.6,4476492.53
2594,SAGARETXE,70000829,440535.6,4476189.53
2595,MESON QUINTO ELEMENTO,70000892,439316.61,4477032.54
2596,CERVECERIA CARRIL,70000928,440594.6,4476019.53
2597,RODILLA,70000939,439600.6,4476779.54
2598,PIZZERIA AL DENTE,70000948,439495.6,4475876.54
2599,STEAK BURGUER,70000949,440561.59,4475746.53
2600,GINOS,70000950,440294.6,4476147.53
2601,EL SECRETO,70000973,440714.6,4476897.53
2602,TABERNA CHAMBERI,70000979,439405.61,4476959.54
2603,SHASHA BOOM,70001024,440625.6,4477517.53
2604,BALMORI SIDRERIA,70001068,440315.6,4477425.53
2605,CASA PUEBLA,70001081,440542.6,4476083.53
2606,BURNOUT,70001116,440312.6,4476000.53
2607,LA GABINOTECA,70001130,441080.59,4476709.52
2608,BAR ASTURIAS,70001139,440580.6,4475952.53
2609,JOTA,70001147,440317.6,4475726.53
2610,DELINA'S,70001150,441387.59,4476394.52
2611,TANDORI HOUSE,70001400,440776.59,4475978.53
2612,KUN FU,70001425,439173.61,4476085.54
2613,LA OLIVA,70001426,440555.6,4476081.53
2614,LIZARRAN,70001466,439095.61,4476233.54
2615,VIPS,70001469,441301.59,4475267.52
2616,LA CABRA,70001534,440675.59,4475588.53
2617,LA ALACENA DE MADRID,70001589,441316.59,4476269.52
2618,LUA,70001614,441006.59,4476040.52
2619,RESTAURANTE MARUZZELLA,70001647,440671.6,4477514.53
2620,NON SOLO CAFFE,70001667,440994.6,4477000.53
2621,WAGAMAMA,70001762,441278.59,4475283.52
2622,100 MONTADITOS,70001786,440287.6,4476544.53
2623,GINOS,70001808,440284.6,4477522.54
2624,TORRES COMUNICACIONES,70001896,439729.6,4475924.54
2625,LA BLANCA DOBLE,70001922,440597.6,4476309.53
2626,LA ENTRE PLANTA,70001937,441085.59,4476706.52
2627,CHARLOTTE CAFE,70001989,440703.6,4477020.53
2628,BICHOBOLA,70002007,440881.6,4477041.53
2629,CAFE Y TE,70002010,440851.59,4475963.53
2630,NI SUBO NI BAJO,70002195,440795.6,4476472.53
2631,IL BOSCO,70002242,440643.6,4477516.53
2632,EL MENTIDERO DE LA VILLA,70002258,441151.59,4475607.52
2633,TRAMA,70002280,439416.61,4476758.54
2634,RESTAURANTE EL BARCO,70002319,440858.59,4475824.53
2635,XENTE NOVA,70002374,439368.61,4476548.54
2636,BAR RIO DEL NARCEA,280038854,440422.6,4476435.53
2637,CHERRY PECAS,280038895,439335.61,4476956.54
2638,TIERRA BURRITOS,285011524,439529.6,4476394.54
2639,S 10,285011527,439533.6,4476427.54
2640,PINTAN TAPAS,285011724,439762.6,4476107.54
2641,CHARLOTTE,285011880,440604.59,4475883.53
2642,PARADIS,70002405,440204.6,4476667.53
2643,RODILLA,70002415,440445.6,4475651.53
2644,KONTIKI,270076579,441244.59,4476929.52
2645,BERGANTI?OS,270111178,439574.6,4475771.54
2646,SEGOVIA,270111269,439493.6,4475846.54
2647,EL LEONES,270111280,439499.6,4475916.54
2648,PASTA PESTO,270111371,439505.6,4475997.54
2649,SODA BAR,270111413,439535.6,4475934.54
2650,IMPERIAL,270111778,439216.6,4476066.54
2651,SUBWAY,270111864,439088.61,4476247.54
2652,NOI 21,270111957,439198.61,4476191.54
2653,LAMBAR,270112002,439201.61,4476315.54
2654,BERTIZ,270112265,439525.6,4476307.54
2655,CAFETERIA HD,270112730,439507.6,4476391.54
2656,LA TORTUGA PEQUES,270112945,439514.6,4476510.54
2657,CAFETERIA JOYAL / EXT. L-10,270113533,,
2658,PANARIA,270113605,439768.6,4476695.54
2659,BAR RIBEIRO,270113613,439766.6,4476571.54
2660,TOSTY,270113615,439768.6,4476594.54
2661,LA SIDRER?A DEL NORTE,270113739,439936.6,4476648.54
2662,NEVADA,270113746,439941.6,4476683.54
2663,CERVECERIA ORTIZ,270114691,439742.6,4476188.54
2664,LA NUEVA ESQUINA DE ARAPILES,270115001,440178.6,4476080.53
2665,DIXIE,270115026,440042.6,4475935.53
2666,SAN BERNARDO 115,270115245,440212.6,4476021.53
2667,CAFETERIA ALIGUSTRE,270322263,440435.6,4477561.53
2668,BAR CAFETERIA CERVECERIA ROAN,270328167,440071.6,4476750.54
2669,ALMA CHELI,270330245,440643.6,4476500.53
2670,ALMAGRO,270331635,441093.59,4475561.52
2671,BAR CAFETERIA  EL YATE,270331809,441319.59,4476300.52
2672,CAFETERIA GADES,270353492,440361.6,4476517.53
2673,ARCO IRIS,270355314,440519.6,4475974.53
2674,IBERIA,270357148,440174.6,4475707.53
2675,BACHE,270358487,440152.6,4475897.53
2676,CATEDRAL DE ZAMORA,270363255,440895.59,4475820.53
2677,NUESTRO MAR,270364024,440768.59,4475969.53
2678,BAR - RESTAURANTE,270364955,439738.6,4476081.54
2679,LA OLIVA,270369537,439116.61,4476936.55
2680,RESTAURANTE CANTALEJO,270370161,440885.59,4476288.53
2681,RESTAURANTE RIOS ROSAS,270373223,440350.6,4477046.53
2682,100 MONTADITOS,270375151,440859.59,4476288.53
2683,LA CAFETERIA,270377771,439686.61,4477553.54
2684,VOLAPIE,270378296,440371.6,4477454.53
2685,MESON FERNANDO,270381288,440284.6,4476440.53
2686,LIZARRAN,270381347,440138.6,4475762.53
2687,CERVECERIA DE GAZTAMBIDE,270399377,439339.61,4476549.54
2688,CANOA C.B.,270402087,439661.6,4476772.54
2689,TABERNA ACUERDO 2,270403733,440171.6,4475761.53
2690,EL SEISCIENTOS,270406754,440043.6,4475937.53
2691,CAFE DE ITALIA,270411010,440213.6,4476140.53
2692,BAR,270411624,439408.61,4476962.54
2693,VILLACASTIN,270412637,439884.6,4476877.54
2694,CASA V?CTOR,270413071,439777.6,4476369.54
2695,CAFETERIA EL IMPERIO,270413075,439749.6,4476294.54
2696,LA MEKA DE LA BAGUETTE,270413103,441017.6,4477517.53
2697,EL RINC?N DE SANABRIA,270413150,440826.6,4476889.53
2698,CAFE PUB EL DOCTOR,270413992,439494.6,4475854.54
2699,VIPS CON GINOS,270416130,439508.61,4477143.54
2700,CAFETERIA MIJAS,270419992,439758.6,4476728.54
2701,LA TAPA,270431231,440140.6,4475773.53
2702,BIENMESABE,270439416,440636.59,4475835.53
2703,CAFETERIA BERMEJO,270445167,439775.6,4476338.54
2704,KIBO,270445870,439782.6,4476430.54
2705,SALA DE BINGO-ARAPILES,270446526,440118.6,4476047.53
2706,BAR RAMIMAR,270447815,439765.6,4476520.54
2707,LIZARRAN,270447958,440640.6,4476508.53
2708,MAMA FRAMBOISE,270448197,441112.59,4476047.52
2709,SUSHIOLE,270453669,439770.6,4476260.54
2710,LA FLOR,270454096,440049.6,4475706.53
2711,AMPUDIA,270454165,439361.61,4477247.54
2712,RODILLA,270455715,439658.61,4477544.54
2713,BAR CORRIENTES,270469284,439915.6,4476345.54
2714,BAR ASTURANOS RESTAURANTE,270469893,439942.6,4476743.54
2715,MOZAR,270474622,440700.6,4477512.53
2716,RODILLA,270480700,439153.61,4476006.54
2717,CAFETERIA,270482271,439377.61,4476760.54
2718,VIPS,270483588,440300.6,4476110.53
2719,LOS GALLEGO,280036291,439914.6,4476650.54
2720,YAKITORI,280036428,440136.6,4476285.53
2721,LO NUESTRO ES DE PATA NEGRA,280036643,439894.6,4476027.54
2722,EL 4 DE COPAS,280036852,440494.6,4475993.53
2723,LA MATRITENSE,280036853,440490.6,4476000.53
2724,LA BOHEMIA,280037417,440601.59,4475738.53
2725,ISTANBUL,280037446,440548.59,4475682.53
2726,PANARIA,280037520,440791.59,4476036.53
2727,CYRCLO,280037583,441289.59,4476269.52
2728,TEATRO,280037693,440878.59,4476288.53
2729,LA CONTENTA,280037753,440858.59,4476049.53
2730,GUESS HELADERIA,280037914,441144.59,4476935.52
2731,LA ESQUINA DE ABASCAL,280038002,440756.6,4476666.53
2732,SIDRER?A CASA GELIN,280038225,440836.6,4476765.53
2733,SOTTGOD,280038256,440390.6,4477043.53
2734,PINTXOS,280038429,440035.6,4476727.54
2735,LA RASILLA CERVECER?A,280038472,439713.6,4476731.54
2736,PASTELERIA PANADERIA GOURMET,280038556,440373.6,4477448.53
2737,LA SIRENA,280038832,439441.6071,4477149.765
2738,LA CACHIMBA,285011512,439504.6,4476352.54
2739,LILI'S,70001090,440502.6,4476070.53
2740,ACUARELA,270115417,439756.6,4476010.54
2741,BAR SANCHEZ,270115452,439753.6,4475923.54
2742,PANDA WOK,270115550,439644.6,4475762.54
2743,STEVENSON,270124283,440463.6,4477173.53
2744,SUSHI BAR,270124651,440920.6,4477038.53
2745,SOTOVERDE,270124670,441051.6,4477155.53
2746,DE RAIMUNDO,270125090,440822.6,4477503.53
2747,SAN MAMES,270125281,440316.6,4477445.53
2748,CAFETERIA SIRIUS,270125398,440271.6,4477187.53
2749,BAR LA FELICIDAD,270125635,440019.6,4477594.54
2750,LECUMBERRI,270125687,439790.61,4477586.54
2751,COUGAR,270125695,439829.61,4477379.54
2752,BAR EL PASAJE,270125850,440049.6,4476724.54
2753,OLD BAR LUJAM,270125944,439942.6,4476747.54
2754,LA HEMEROTECA BAR,270126116,439716.6,4476798.54
2755,JOSE LUIS,270126383,439337.61,4476901.54
2756,CAFETERIA SICILIA,270126533,439149.61,4476843.55
2757,CAFETERIA SANTILLANA,270126550,439127.61,4476908.55
2758,FERRO?S BAR,270126589,439213.61,4476850.54
2759,GOBOLEM,270126608,439246.61,4476878.54
2760,ROSANA CAFETERIA,270126696,439549.61,4477015.54
2761,GOBOLEM,270126722,439444.61,4477123.54
2762,PIZZA Y JARDIN,270126755,439430.61,4477037.54
2763,ARLANZA,270127213,439692.61,4477555.54
2764,MERCATO BALLARO,270203674,440890.59,4475834.53
2765,TAIMA,270204851,440984.59,4476037.53
2766,CASA MARIA,270206525,439761.6,4476086.54
2767,LA ESMERALDA,270221189,439204.6,4475935.54
2768,EL MACETERO,270221210,439126.61,4476181.54
2769,EL CAPRICHO DE LA REINA,270226351,439854.6,4475817.54
2770,CERVECERIA LUCHANA,270230746,440748.59,4475898.53
2771,BAR LUGA,270231027,439931.6,4476559.54
2772,BAR QUIRICO,270235492,439417.61,4476969.54
2773,ROCAMAR,270364422,440855.59,4475832.53
2774,SAKURA SUSHI BAR.,270451907,440772.59,4475972.53
2775,QUERCUS,270470936,441049.59,4476747.53
2776,DELTA CAFE,270474407,439516.6,4476526.54
2777,VIPS,270483613,441352.59,4476323.52
2778,BAR RESTAURANTE,270486247,440242.6,4476194.53
2779,NO SE ESPECIFICA,270487131,440574.6,4475968.53
2780,R?TULO NO INFORMADO,270489767,439749.082,4475836.392
2781,LAS BRIDAS BAR,270489832,441257.59,4476630.52
2782,TRYP MADRID CHAMBER?,270490826,440549.6,4476647.53
2783,LA CREPERIE,270492005,439733.6,4476806.54
2784,EL CORTE INGLES,270508329,440039.6,4476083.53
2785,EL DESAF?O,270522611,439488.61,4476711.54
2786,BARRERA,270527353,439773.6,4476293.54
2787,SALES,270533510,439361.61,4476978.54
2788,PARTY FIESTA,270538189,440307.6,4475912.53
2789,KUBO KING,270538615,440004.6,4476933.54
